date,description,count,Macrobond_Code
2024-02-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),145214,CA8STA@TRANSPRT
2024-02-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),161317,CAFSTA@TRANSPRT
2024-02-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),141646,CA8STA@TRANSPRT
2024-02-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),157415,CAFSTA@TRANSPRT
2024-02-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151474,CA8STA@TRANSPRT
2024-02-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),169085,CAFSTA@TRANSPRT
2024-02-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156638,CA8STA@TRANSPRT
2024-02-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173745,CAFSTA@TRANSPRT
2024-02-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146179,CA8STA@TRANSPRT
2024-02-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),160488,CAFSTA@TRANSPRT
2024-02-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156295,CA8STA@TRANSPRT
2024-02-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173712,CAFSTA@TRANSPRT
2024-02-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),149888,CA8STA@TRANSPRT
2024-02-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166789,CAFSTA@TRANSPRT
2024-02-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),136584,CA8STA@TRANSPRT
2024-02-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),151803,CAFSTA@TRANSPRT
2024-02-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146417,CA8STA@TRANSPRT
2024-02-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),161524,CAFSTA@TRANSPRT
2024-02-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),157628,CA8STA@TRANSPRT
2024-02-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175491,CAFSTA@TRANSPRT
2024-02-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),163074,CA8STA@TRANSPRT
2024-02-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),181147,CAFSTA@TRANSPRT
2024-02-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),148929,CA8STA@TRANSPRT
2024-02-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163177,CAFSTA@TRANSPRT
2024-02-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),157628,CA8STA@TRANSPRT
2024-02-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175491,CAFSTA@TRANSPRT
2024-03-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156471,CA8STA@TRANSPRT
2024-03-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172899,CAFSTA@TRANSPRT
2024-03-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150031,CA8STA@TRANSPRT
2024-03-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),167702,CAFSTA@TRANSPRT
2024-03-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),143224,CA8STA@TRANSPRT
2024-03-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),157678,CAFSTA@TRANSPRT
2024-03-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146226,CA8STA@TRANSPRT
2024-03-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),161595,CAFSTA@TRANSPRT
2024-03-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153964,CA8STA@TRANSPRT
2024-03-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172103,CAFSTA@TRANSPRT
2024-03-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161376,CA8STA@TRANSPRT
2024-03-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),178516,CAFSTA@TRANSPRT
2024-03-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151292,CA8STA@TRANSPRT
2024-03-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),164915,CAFSTA@TRANSPRT
2024-03-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161210,CA8STA@TRANSPRT
2024-03-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),179186,CAFSTA@TRANSPRT
2024-03-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150787,CA8STA@TRANSPRT
2024-03-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),169576,CAFSTA@TRANSPRT
2024-03-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),137673,CA8STA@TRANSPRT
2024-03-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),152732,CAFSTA@TRANSPRT
2024-03-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),138432,CA8STA@TRANSPRT
2024-03-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),153540,CAFSTA@TRANSPRT
2024-03-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142629,CA8STA@TRANSPRT
2024-03-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),160765,CAFSTA@TRANSPRT
2024-03-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),149835,CA8STA@TRANSPRT
2024-03-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),169102,CAFSTA@TRANSPRT
2024-03-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140690,CA8STA@TRANSPRT
2024-03-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),156063,CAFSTA@TRANSPRT
2024-03-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),148536,CA8STA@TRANSPRT
2024-03-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166488,CAFSTA@TRANSPRT
2024-03-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142603,CA8STA@TRANSPRT
2024-03-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),161134,CAFSTA@TRANSPRT
2024-03-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),131086,CA8STA@TRANSPRT
2024-03-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),146631,CAFSTA@TRANSPRT
2024-03-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),139361,CA8STA@TRANSPRT
2024-03-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),155060,CAFSTA@TRANSPRT
2024-03-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146260,CA8STA@TRANSPRT
2024-03-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163725,CAFSTA@TRANSPRT
2024-03-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151560,CA8STA@TRANSPRT
2024-03-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),169631,CAFSTA@TRANSPRT
2024-03-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),141400,CA8STA@TRANSPRT
2024-03-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),155563,CAFSTA@TRANSPRT
2024-03-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146760,CA8STA@TRANSPRT
2024-03-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163630,CAFSTA@TRANSPRT
2024-03-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140575,CA8STA@TRANSPRT
2024-03-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),157432,CAFSTA@TRANSPRT
2024-03-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),133739,CA8STA@TRANSPRT
2024-03-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),149098,CAFSTA@TRANSPRT
2024-03-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146437,CA8STA@TRANSPRT
2024-03-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163147,CAFSTA@TRANSPRT
2024-03-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),160057,CA8STA@TRANSPRT
2024-03-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),179526,CAFSTA@TRANSPRT
2024-03-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154281,CA8STA@TRANSPRT
2024-03-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172893,CAFSTA@TRANSPRT
2024-03-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),134868,CA8STA@TRANSPRT
2024-03-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),149153,CAFSTA@TRANSPRT
2024-03-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140724,CA8STA@TRANSPRT
2024-03-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),157758,CAFSTA@TRANSPRT
2024-03-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),148145,CA8STA@TRANSPRT
2024-03-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166678,CAFSTA@TRANSPRT
2024-03-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),133576,CA8STA@TRANSPRT
2024-03-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),149542,CAFSTA@TRANSPRT
2024-04-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),135215,CA8STA@TRANSPRT
2024-04-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),151122,CAFSTA@TRANSPRT
2024-04-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),145974,CA8STA@TRANSPRT
2024-04-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163430,CAFSTA@TRANSPRT
2024-04-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158449,CA8STA@TRANSPRT
2024-04-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),176754,CAFSTA@TRANSPRT
2024-04-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142339,CA8STA@TRANSPRT
2024-04-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),156683,CAFSTA@TRANSPRT
2024-04-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),148758,CA8STA@TRANSPRT
2024-04-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166653,CAFSTA@TRANSPRT
2024-04-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),138480,CA8STA@TRANSPRT
2024-04-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),154632,CAFSTA@TRANSPRT
2024-04-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),135792,CA8STA@TRANSPRT
2024-04-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),150806,CAFSTA@TRANSPRT
2024-04-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),138928,CA8STA@TRANSPRT
2024-04-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),154262,CAFSTA@TRANSPRT
2024-04-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150986,CA8STA@TRANSPRT
2024-04-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168435,CAFSTA@TRANSPRT
2024-04-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156737,CA8STA@TRANSPRT
2024-04-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),174278,CAFSTA@TRANSPRT
2024-04-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),139048,CA8STA@TRANSPRT
2024-04-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),152419,CAFSTA@TRANSPRT
2024-04-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150808,CA8STA@TRANSPRT
2024-04-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),167314,CAFSTA@TRANSPRT
2024-04-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),144004,CA8STA@TRANSPRT
2024-04-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),161060,CAFSTA@TRANSPRT
2024-04-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),130440,CA8STA@TRANSPRT
2024-04-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),145112,CAFSTA@TRANSPRT
2024-04-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140359,CA8STA@TRANSPRT
2024-04-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),155879,CAFSTA@TRANSPRT
2024-04-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),155131,CA8STA@TRANSPRT
2024-04-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172308,CAFSTA@TRANSPRT
2024-04-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158478,CA8STA@TRANSPRT
2024-04-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),176815,CAFSTA@TRANSPRT
2024-04-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142769,CA8STA@TRANSPRT
2024-04-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),155373,CAFSTA@TRANSPRT
2024-04-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153231,CA8STA@TRANSPRT
2024-04-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),170017,CAFSTA@TRANSPRT
2024-04-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142518,CA8STA@TRANSPRT
2024-04-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),159295,CAFSTA@TRANSPRT
2024-04-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),132642,CA8STA@TRANSPRT
2024-04-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),147281,CAFSTA@TRANSPRT
2024-04-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142591,CA8STA@TRANSPRT
2024-04-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),157975,CAFSTA@TRANSPRT
2024-04-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156671,CA8STA@TRANSPRT
2024-04-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173925,CAFSTA@TRANSPRT
2024-04-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154988,CA8STA@TRANSPRT
2024-04-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173193,CAFSTA@TRANSPRT
2024-04-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),140865,CA8STA@TRANSPRT
2024-04-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),153777,CAFSTA@TRANSPRT
2024-04-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154207,CA8STA@TRANSPRT
2024-04-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172254,CAFSTA@TRANSPRT
2024-04-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150611,CA8STA@TRANSPRT
2024-04-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168191,CAFSTA@TRANSPRT
2024-04-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142178,CA8STA@TRANSPRT
2024-04-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),158232,CAFSTA@TRANSPRT
2024-04-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153697,CA8STA@TRANSPRT
2024-04-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),170380,CAFSTA@TRANSPRT
2024-04-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158804,CA8STA@TRANSPRT
2024-04-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),177425,CAFSTA@TRANSPRT
2024-05-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),159354,CA8STA@TRANSPRT
2024-05-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),176661,CAFSTA@TRANSPRT
2024-05-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),141976,CA8STA@TRANSPRT
2024-05-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),155377,CAFSTA@TRANSPRT
2024-05-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),160685,CA8STA@TRANSPRT
2024-05-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),179071,CAFSTA@TRANSPRT
2024-05-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158664,CA8STA@TRANSPRT
2024-05-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),176871,CAFSTA@TRANSPRT
2024-05-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),134167,CA8STA@TRANSPRT
2024-05-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),148922,CAFSTA@TRANSPRT
2024-05-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142564,CA8STA@TRANSPRT
2024-05-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),158880,CAFSTA@TRANSPRT
2024-05-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154763,CA8STA@TRANSPRT
2024-05-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172577,CAFSTA@TRANSPRT
2024-05-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156046,CA8STA@TRANSPRT
2024-05-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),173417,CAFSTA@TRANSPRT
2024-05-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),138188,CA8STA@TRANSPRT
2024-05-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),151209,CAFSTA@TRANSPRT
2024-05-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154207,CA8STA@TRANSPRT
2024-05-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),171697,CAFSTA@TRANSPRT
